lociID,chromosomeID,start,end
LOC:chrIV-1439701-1440000,chrIV,1439701,1440000
LOC:chrIV-1440001-1440300,chrIV,1440001,1440300
LOC:chrIV-1440301-1440600,chrIV,1440301,1440600
LOC:chrIV-1440601-1440900,chrIV,1440601,1440900
LOC:chrIV-1440901-1441200,chrIV,1440901,1441200
LOC:chrIV-1441201-1441500,chrIV,1441201,1441500
LOC:chrIV-1441501-1441800,chrIV,1441501,1441800
LOC:chrIV-1441801-1442100,chrIV,1441801,1442100
LOC:chrIV-1442101-1442400,chrIV,1442101,1442400
LOC:chrIV-1442401-1442700,chrIV,1442401,1442700
LOC:chrIV-1442701-1443000,chrIV,1442701,1443000
LOC:chrIV-1443001-1443300,chrIV,1443001,1443300
LOC:chrIV-1443301-1443600,chrIV,1443301,1443600
LOC:chrIV-1443601-1443900,chrIV,1443601,1443900
LOC:chrIV-1443901-1444200,chrIV,1443901,1444200
LOC:chrIV-1444201-1444500,chrIV,1444201,1444500
LOC:chrIV-1444501-1444800,chrIV,1444501,1444800
LOC:chrIV-1444801-1445100,chrIV,1444801,1445100
LOC:chrIV-1445101-1445400,chrIV,1445101,1445400
LOC:chrIV-1445401-1445700,chrIV,1445401,1445700
LOC:chrIV-1445701-1446000,chrIV,1445701,1446000
LOC:chrIV-1446001-1446300,chrIV,1446001,1446300
LOC:chrIV-1446301-1446600,chrIV,1446301,1446600
LOC:chrIV-1446601-1446900,chrIV,1446601,1446900
LOC:chrIV-1446901-1447200,chrIV,1446901,1447200
LOC:chrIV-1447201-1447500,chrIV,1447201,1447500
LOC:chrIV-1447501-1447800,chrIV,1447501,1447800
LOC:chrIV-1447801-1448100,chrIV,1447801,1448100
LOC:chrIV-1448101-1448400,chrIV,1448101,1448400
LOC:chrIV-1448401-1448700,chrIV,1448401,1448700
LOC:chrIV-1448701-1449000,chrIV,1448701,1449000
LOC:chrIV-1449001-1449300,chrIV,1449001,1449300
LOC:chrIV-1449301-1449600,chrIV,1449301,1449600
LOC:chrIV-1449601-1449900,chrIV,1449601,1449900
LOC:chrIV-1449901-1450200,chrIV,1449901,1450200
LOC:chrIV-1450201-1450500,chrIV,1450201,1450500
LOC:chrIV-1450501-1450800,chrIV,1450501,1450800
LOC:chrIV-1450801-1451100,chrIV,1450801,1451100
LOC:chrIV-1451101-1451400,chrIV,1451101,1451400
LOC:chrIV-1451401-1451700,chrIV,1451401,1451700
LOC:chrIV-1451701-1452000,chrIV,1451701,1452000
LOC:chrIV-1452001-1452300,chrIV,1452001,1452300
LOC:chrIV-1452301-1452600,chrIV,1452301,1452600
LOC:chrIV-1452601-1452900,chrIV,1452601,1452900
LOC:chrIV-1452901-1453200,chrIV,1452901,1453200
LOC:chrIV-1453201-1453500,chrIV,1453201,1453500
LOC:chrIV-1453501-1453800,chrIV,1453501,1453800
LOC:chrIV-1453801-1454100,chrIV,1453801,1454100
LOC:chrIV-1454101-1454400,chrIV,1454101,1454400
LOC:chrIV-1454401-1454700,chrIV,1454401,1454700
LOC:chrIV-1454701-1455000,chrIV,1454701,1455000
LOC:chrIV-1455001-1455300,chrIV,1455001,1455300
LOC:chrIV-1455301-1455600,chrIV,1455301,1455600
LOC:chrIV-1455601-1455900,chrIV,1455601,1455900
LOC:chrIV-1455901-1456200,chrIV,1455901,1456200
LOC:chrIV-1456201-1456500,chrIV,1456201,1456500
LOC:chrIV-1456501-1456800,chrIV,1456501,1456800
LOC:chrIV-1456801-1457100,chrIV,1456801,1457100
LOC:chrIV-1457101-1457400,chrIV,1457101,1457400
LOC:chrIV-1457401-1457700,chrIV,1457401,1457700
LOC:chrIV-1457701-1458000,chrIV,1457701,1458000
LOC:chrIV-1458001-1458300,chrIV,1458001,1458300
LOC:chrIV-1458301-1458600,chrIV,1458301,1458600
LOC:chrIV-1458601-1458900,chrIV,1458601,1458900
LOC:chrIV-1458901-1459200,chrIV,1458901,1459200
LOC:chrIV-1459201-1459500,chrIV,1459201,1459500
LOC:chrIV-1459501-1459800,chrIV,1459501,1459800
LOC:chrIV-1459801-1460100,chrIV,1459801,1460100
LOC:chrIV-1460101-1460400,chrIV,1460101,1460400
LOC:chrIV-1460401-1460700,chrIV,1460401,1460700
LOC:chrIV-1460701-1461000,chrIV,1460701,1461000
LOC:chrIV-1461001-1461300,chrIV,1461001,1461300
LOC:chrIV-1461301-1461600,chrIV,1461301,1461600
LOC:chrIV-1461601-1461900,chrIV,1461601,1461900
LOC:chrIV-1461901-1462200,chrIV,1461901,1462200
LOC:chrIV-1462201-1462500,chrIV,1462201,1462500
LOC:chrIV-1462501-1462800,chrIV,1462501,1462800
LOC:chrIV-1462801-1463100,chrIV,1462801,1463100
LOC:chrIV-1463101-1463400,chrIV,1463101,1463400
LOC:chrIV-1463401-1463700,chrIV,1463401,1463700
LOC:chrIV-1463701-1464000,chrIV,1463701,1464000
LOC:chrIV-1464001-1464300,chrIV,1464001,1464300
LOC:chrIV-1464301-1464600,chrIV,1464301,1464600
LOC:chrIV-1464601-1464900,chrIV,1464601,1464900
LOC:chrIV-1464901-1465200,chrIV,1464901,1465200
LOC:chrIV-1465201-1465500,chrIV,1465201,1465500
LOC:chrIV-1465501-1465800,chrIV,1465501,1465800
LOC:chrIV-1465801-1466100,chrIV,1465801,1466100
LOC:chrIV-1466101-1466400,chrIV,1466101,1466400
LOC:chrIV-1466401-1466700,chrIV,1466401,1466700
LOC:chrIV-1466701-1467000,chrIV,1466701,1467000
LOC:chrIV-1467001-1467300,chrIV,1467001,1467300
LOC:chrIV-1467301-1467600,chrIV,1467301,1467600
LOC:chrIV-1467601-1467900,chrIV,1467601,1467900
LOC:chrIV-1467901-1468200,chrIV,1467901,1468200
LOC:chrIV-1468201-1468500,chrIV,1468201,1468500
LOC:chrIV-1468501-1468800,chrIV,1468501,1468800
LOC:chrIV-1468801-1469100,chrIV,1468801,1469100
LOC:chrIV-1469101-1469400,chrIV,1469101,1469400
LOC:chrIV-1469401-1469700,chrIV,1469401,1469700
LOC:chrIV-1469701-1470000,chrIV,1469701,1470000
LOC:chrIV-1470001-1470300,chrIV,1470001,1470300
LOC:chrIV-1470301-1470600,chrIV,1470301,1470600
LOC:chrIV-1470601-1470900,chrIV,1470601,1470900
LOC:chrIV-1470901-1471200,chrIV,1470901,1471200
LOC:chrIV-1471201-1471500,chrIV,1471201,1471500
LOC:chrIV-1471501-1471800,chrIV,1471501,1471800
LOC:chrIV-1471801-1472100,chrIV,1471801,1472100
LOC:chrIV-1472101-1472400,chrIV,1472101,1472400
LOC:chrIV-1472401-1472700,chrIV,1472401,1472700
LOC:chrIV-1472701-1473000,chrIV,1472701,1473000
LOC:chrIV-1473001-1473300,chrIV,1473001,1473300
LOC:chrIV-1473301-1473600,chrIV,1473301,1473600
LOC:chrIV-1473601-1473900,chrIV,1473601,1473900
LOC:chrIV-1473901-1474200,chrIV,1473901,1474200
LOC:chrIV-1474201-1474500,chrIV,1474201,1474500
LOC:chrIV-1474501-1474800,chrIV,1474501,1474800
LOC:chrIV-1474801-1475100,chrIV,1474801,1475100
LOC:chrIV-1475101-1475400,chrIV,1475101,1475400
LOC:chrIV-1475401-1475700,chrIV,1475401,1475700
LOC:chrIV-1475701-1476000,chrIV,1475701,1476000
LOC:chrIV-1476001-1476300,chrIV,1476001,1476300
LOC:chrIV-1476301-1476600,chrIV,1476301,1476600
LOC:chrIV-1476601-1476900,chrIV,1476601,1476900
LOC:chrIV-1476901-1477200,chrIV,1476901,1477200
LOC:chrIV-1477201-1477500,chrIV,1477201,1477500
LOC:chrIV-1477501-1477800,chrIV,1477501,1477800
LOC:chrIV-1477801-1478100,chrIV,1477801,1478100
LOC:chrIV-1478101-1478400,chrIV,1478101,1478400
LOC:chrIV-1478401-1478700,chrIV,1478401,1478700
LOC:chrIV-1478701-1479000,chrIV,1478701,1479000
LOC:chrIV-1479001-1479300,chrIV,1479001,1479300
LOC:chrIV-1479301-1479600,chrIV,1479301,1479600
LOC:chrIV-1479601-1479900,chrIV,1479601,1479900
LOC:chrIV-1479901-1480200,chrIV,1479901,1480200
LOC:chrIV-1480201-1480500,chrIV,1480201,1480500
LOC:chrIV-1480501-1480800,chrIV,1480501,1480800
LOC:chrIV-1480801-1481100,chrIV,1480801,1481100
LOC:chrIV-1481101-1481400,chrIV,1481101,1481400
LOC:chrIV-1481401-1481700,chrIV,1481401,1481700
LOC:chrIV-1481701-1482000,chrIV,1481701,1482000
LOC:chrIV-1482001-1482300,chrIV,1482001,1482300
LOC:chrIV-1482301-1482600,chrIV,1482301,1482600
LOC:chrIV-1482601-1482900,chrIV,1482601,1482900
LOC:chrIV-1482901-1483200,chrIV,1482901,1483200
LOC:chrIV-1483201-1483500,chrIV,1483201,1483500
LOC:chrIV-1483501-1483800,chrIV,1483501,1483800
LOC:chrIV-1483801-1484100,chrIV,1483801,1484100
LOC:chrIV-1484101-1484400,chrIV,1484101,1484400
LOC:chrIV-1484401-1484700,chrIV,1484401,1484700
LOC:chrIV-1484701-1485000,chrIV,1484701,1485000
LOC:chrIV-1485001-1485300,chrIV,1485001,1485300
LOC:chrIV-1485301-1485600,chrIV,1485301,1485600
LOC:chrIV-1485601-1485900,chrIV,1485601,1485900
LOC:chrIV-1485901-1486200,chrIV,1485901,1486200
LOC:chrIV-1486201-1486500,chrIV,1486201,1486500
LOC:chrIV-1486501-1486800,chrIV,1486501,1486800
LOC:chrIV-1486801-1487100,chrIV,1486801,1487100
LOC:chrIV-1487101-1487400,chrIV,1487101,1487400
LOC:chrIV-1487401-1487700,chrIV,1487401,1487700
LOC:chrIV-1487701-1488000,chrIV,1487701,1488000
LOC:chrIV-1488001-1488300,chrIV,1488001,1488300
LOC:chrIV-1488301-1488600,chrIV,1488301,1488600
LOC:chrIV-1488601-1488900,chrIV,1488601,1488900
LOC:chrIV-1488901-1489200,chrIV,1488901,1489200
LOC:chrIV-1489201-1489500,chrIV,1489201,1489500
LOC:chrIV-1489501-1489800,chrIV,1489501,1489800
LOC:chrIV-1489801-1490100,chrIV,1489801,1490100
LOC:chrIV-1490101-1490400,chrIV,1490101,1490400
LOC:chrIV-1490401-1490700,chrIV,1490401,1490700
LOC:chrIV-1490701-1491000,chrIV,1490701,1491000
LOC:chrIV-1491001-1491300,chrIV,1491001,1491300
LOC:chrIV-1491301-1491600,chrIV,1491301,1491600
LOC:chrIV-1491601-1491900,chrIV,1491601,1491900
LOC:chrIV-1491901-1492200,chrIV,1491901,1492200
LOC:chrIV-1492201-1492500,chrIV,1492201,1492500
LOC:chrIV-1492501-1492800,chrIV,1492501,1492800
LOC:chrIV-1492801-1493100,chrIV,1492801,1493100
LOC:chrIV-1493101-1493400,chrIV,1493101,1493400
LOC:chrIV-1493401-1493700,chrIV,1493401,1493700
LOC:chrIV-1493701-1494000,chrIV,1493701,1494000
LOC:chrIV-1494001-1494300,chrIV,1494001,1494300
LOC:chrIV-1494301-1494600,chrIV,1494301,1494600
LOC:chrIV-1494601-1494900,chrIV,1494601,1494900
LOC:chrIV-1494901-1495200,chrIV,1494901,1495200
LOC:chrIV-1495201-1495500,chrIV,1495201,1495500
LOC:chrIV-1495501-1495800,chrIV,1495501,1495800
LOC:chrIV-1495801-1496100,chrIV,1495801,1496100
LOC:chrIV-1496101-1496400,chrIV,1496101,1496400
LOC:chrIV-1496401-1496700,chrIV,1496401,1496700
LOC:chrIV-1496701-1497000,chrIV,1496701,1497000
LOC:chrIV-1497001-1497300,chrIV,1497001,1497300
LOC:chrIV-1497301-1497600,chrIV,1497301,1497600
LOC:chrIV-1497601-1497900,chrIV,1497601,1497900
LOC:chrIV-1497901-1498200,chrIV,1497901,1498200
LOC:chrIV-1498201-1498500,chrIV,1498201,1498500
LOC:chrIV-1498501-1498800,chrIV,1498501,1498800
LOC:chrIV-1498801-1499100,chrIV,1498801,1499100
LOC:chrIV-1499101-1499400,chrIV,1499101,1499400
LOC:chrIV-1499401-1499700,chrIV,1499401,1499700
LOC:chrIV-1499701-1500000,chrIV,1499701,1500000
LOC:chrIV-1500001-1500300,chrIV,1500001,1500300
LOC:chrIV-1500301-1500600,chrIV,1500301,1500600
LOC:chrIV-1500601-1500900,chrIV,1500601,1500900
LOC:chrIV-1500901-1501200,chrIV,1500901,1501200
LOC:chrIV-1501201-1501500,chrIV,1501201,1501500
LOC:chrIV-1501501-1501800,chrIV,1501501,1501800
LOC:chrIV-1501801-1502100,chrIV,1501801,1502100
LOC:chrIV-1502101-1502400,chrIV,1502101,1502400
LOC:chrIV-1502401-1502700,chrIV,1502401,1502700
LOC:chrIV-1502701-1503000,chrIV,1502701,1503000
LOC:chrIV-1503001-1503300,chrIV,1503001,1503300
LOC:chrIV-1503301-1503600,chrIV,1503301,1503600
LOC:chrIV-1503601-1503900,chrIV,1503601,1503900
LOC:chrIV-1503901-1504200,chrIV,1503901,1504200
LOC:chrIV-1504201-1504500,chrIV,1504201,1504500
LOC:chrIV-1504501-1504800,chrIV,1504501,1504800
LOC:chrIV-1504801-1505100,chrIV,1504801,1505100
LOC:chrIV-1505101-1505400,chrIV,1505101,1505400
LOC:chrIV-1505401-1505700,chrIV,1505401,1505700
LOC:chrIV-1505701-1506000,chrIV,1505701,1506000
LOC:chrIV-1506001-1506300,chrIV,1506001,1506300
LOC:chrIV-1506301-1506600,chrIV,1506301,1506600
LOC:chrIV-1506601-1506900,chrIV,1506601,1506900
LOC:chrIV-1506901-1507200,chrIV,1506901,1507200
LOC:chrIV-1507201-1507500,chrIV,1507201,1507500
LOC:chrIV-1507501-1507800,chrIV,1507501,1507800
LOC:chrIV-1507801-1508100,chrIV,1507801,1508100
LOC:chrIV-1508101-1508400,chrIV,1508101,1508400
LOC:chrIV-1508401-1508700,chrIV,1508401,1508700
LOC:chrIV-1508701-1509000,chrIV,1508701,1509000
LOC:chrIV-1509001-1509300,chrIV,1509001,1509300
LOC:chrIV-1509301-1509600,chrIV,1509301,1509600
LOC:chrIV-1509601-1509900,chrIV,1509601,1509900
LOC:chrIV-1509901-1510200,chrIV,1509901,1510200
LOC:chrIV-1510201-1510500,chrIV,1510201,1510500
LOC:chrIV-1510501-1510800,chrIV,1510501,1510800
LOC:chrIV-1510801-1511100,chrIV,1510801,1511100
LOC:chrIV-1511101-1511400,chrIV,1511101,1511400
LOC:chrIV-1511401-1511700,chrIV,1511401,1511700
LOC:chrIV-1511701-1512000,chrIV,1511701,1512000
LOC:chrIV-1512001-1512300,chrIV,1512001,1512300
LOC:chrIV-1512301-1512600,chrIV,1512301,1512600
LOC:chrIV-1512601-1512900,chrIV,1512601,1512900
LOC:chrIV-1512901-1513200,chrIV,1512901,1513200
LOC:chrIV-1513201-1513500,chrIV,1513201,1513500
LOC:chrIV-1513501-1513800,chrIV,1513501,1513800
LOC:chrIV-1513801-1514100,chrIV,1513801,1514100
LOC:chrIV-1514101-1514400,chrIV,1514101,1514400
LOC:chrIV-1514401-1514700,chrIV,1514401,1514700
LOC:chrIV-1514701-1515000,chrIV,1514701,1515000
LOC:chrIV-1515001-1515300,chrIV,1515001,1515300
LOC:chrIV-1515301-1515600,chrIV,1515301,1515600
LOC:chrIV-1515601-1515900,chrIV,1515601,1515900
LOC:chrIV-1515901-1516200,chrIV,1515901,1516200
LOC:chrIV-1516201-1516500,chrIV,1516201,1516500
LOC:chrIV-1516501-1516800,chrIV,1516501,1516800
LOC:chrIV-1516801-1517100,chrIV,1516801,1517100
LOC:chrIV-1517101-1517400,chrIV,1517101,1517400
LOC:chrIV-1517401-1517700,chrIV,1517401,1517700
LOC:chrIV-1517701-1518000,chrIV,1517701,1518000
LOC:chrIV-1518001-1518300,chrIV,1518001,1518300
LOC:chrIV-1518301-1518600,chrIV,1518301,1518600
LOC:chrIV-1518601-1518900,chrIV,1518601,1518900
LOC:chrIV-1518901-1519200,chrIV,1518901,1519200
LOC:chrIV-1519201-1519500,chrIV,1519201,1519500
LOC:chrIV-1519501-1519800,chrIV,1519501,1519800
LOC:chrIV-1519801-1520100,chrIV,1519801,1520100
LOC:chrIV-1520101-1520400,chrIV,1520101,1520400
LOC:chrIV-1520401-1520700,chrIV,1520401,1520700
LOC:chrIV-1520701-1521000,chrIV,1520701,1521000
LOC:chrIV-1521001-1521300,chrIV,1521001,1521300
LOC:chrIV-1521301-1521600,chrIV,1521301,1521600
LOC:chrIV-1521601-1521900,chrIV,1521601,1521900
LOC:chrIV-1521901-1522200,chrIV,1521901,1522200
LOC:chrIV-1522201-1522500,chrIV,1522201,1522500
LOC:chrIV-1522501-1522800,chrIV,1522501,1522800
LOC:chrIV-1522801-1523100,chrIV,1522801,1523100
LOC:chrIV-1523101-1523400,chrIV,1523101,1523400
LOC:chrIV-1523401-1523700,chrIV,1523401,1523700
LOC:chrIV-1523701-1524000,chrIV,1523701,1524000
LOC:chrIV-1524001-1524300,chrIV,1524001,1524300
LOC:chrIV-1524301-1524600,chrIV,1524301,1524600
LOC:chrIV-1524601-1524900,chrIV,1524601,1524900
LOC:chrIV-1524901-1525200,chrIV,1524901,1525200
LOC:chrIV-1525201-1525500,chrIV,1525201,1525500
LOC:chrIV-1525501-1525800,chrIV,1525501,1525800
LOC:chrIV-1525801-1526100,chrIV,1525801,1526100
LOC:chrIV-1526101-1526400,chrIV,1526101,1526400
LOC:chrIV-1526401-1526700,chrIV,1526401,1526700
LOC:chrIV-1526701-1527000,chrIV,1526701,1527000
LOC:chrIV-1527001-1527300,chrIV,1527001,1527300
LOC:chrIV-1527301-1527600,chrIV,1527301,1527600
LOC:chrIV-1527601-1527900,chrIV,1527601,1527900
LOC:chrIV-1527901-1528200,chrIV,1527901,1528200
LOC:chrIV-1528201-1528500,chrIV,1528201,1528500
LOC:chrIV-1528501-1528800,chrIV,1528501,1528800
LOC:chrIV-1528801-1529100,chrIV,1528801,1529100
LOC:chrIV-1529101-1529400,chrIV,1529101,1529400
LOC:chrIV-1529401-1529700,chrIV,1529401,1529700
LOC:chrIV-1529701-1530000,chrIV,1529701,1530000
LOC:chrIV-1530001-1530300,chrIV,1530001,1530300
LOC:chrIV-1530301-1530600,chrIV,1530301,1530600
LOC:chrIV-1530601-1530900,chrIV,1530601,1530900
LOC:chrIV-1530901-1531200,chrIV,1530901,1531200
LOC:chrIV-1531201-1531500,chrIV,1531201,1531500
LOC:chrIV-1531501-1531800,chrIV,1531501,1531800
LOC:chrIV-1531927-1531933,chrIV,1531927,1531933
LOC:chrV-1-300,chrV,1,300
LOC:chrV-301-600,chrV,301,600
LOC:chrV-601-900,chrV,601,900
LOC:chrV-901-1200,chrV,901,1200
LOC:chrV-1201-1500,chrV,1201,1500
LOC:chrV-1501-1800,chrV,1501,1800
LOC:chrV-1801-2100,chrV,1801,2100
LOC:chrV-2101-2400,chrV,2101,2400
LOC:chrV-2401-2700,chrV,2401,2700
LOC:chrV-2701-3000,chrV,2701,3000
LOC:chrV-3001-3300,chrV,3001,3300
LOC:chrV-3301-3600,chrV,3301,3600
LOC:chrV-3601-3900,chrV,3601,3900
LOC:chrV-3901-4200,chrV,3901,4200
LOC:chrV-4201-4500,chrV,4201,4500
LOC:chrV-4501-4800,chrV,4501,4800
LOC:chrV-4801-5100,chrV,4801,5100
LOC:chrV-5101-5400,chrV,5101,5400
LOC:chrV-5401-5700,chrV,5401,5700
LOC:chrV-5701-6000,chrV,5701,6000
LOC:chrV-6001-6300,chrV,6001,6300
LOC:chrV-6301-6600,chrV,6301,6600
LOC:chrV-6601-6900,chrV,6601,6900
LOC:chrV-6901-7200,chrV,6901,7200
LOC:chrV-7201-7500,chrV,7201,7500
LOC:chrV-7501-7800,chrV,7501,7800
LOC:chrV-7801-8100,chrV,7801,8100
LOC:chrV-8101-8400,chrV,8101,8400
LOC:chrV-8401-8700,chrV,8401,8700
LOC:chrV-8701-9000,chrV,8701,9000
LOC:chrV-9001-9300,chrV,9001,9300
LOC:chrV-9301-9600,chrV,9301,9600
LOC:chrV-9601-9900,chrV,9601,9900
LOC:chrV-9901-10200,chrV,9901,10200
LOC:chrV-10201-10500,chrV,10201,10500
LOC:chrV-10501-10800,chrV,10501,10800
LOC:chrV-10801-11100,chrV,10801,11100
LOC:chrV-11101-11400,chrV,11101,11400
LOC:chrV-11401-11700,chrV,11401,11700
LOC:chrV-11701-12000,chrV,11701,12000
LOC:chrV-12001-12300,chrV,12001,12300
LOC:chrV-12301-12600,chrV,12301,12600
LOC:chrV-12601-12900,chrV,12601,12900
LOC:chrV-12901-13200,chrV,12901,13200
LOC:chrV-13201-13500,chrV,13201,13500
LOC:chrV-13501-13800,chrV,13501,13800
LOC:chrV-13801-14100,chrV,13801,14100
LOC:chrV-14101-14400,chrV,14101,14400
LOC:chrV-14401-14700,chrV,14401,14700
LOC:chrV-14701-15000,chrV,14701,15000
LOC:chrV-15001-15300,chrV,15001,15300
LOC:chrV-15301-15600,chrV,15301,15600
LOC:chrV-15601-15900,chrV,15601,15900
LOC:chrV-15901-16200,chrV,15901,16200
LOC:chrV-16201-16500,chrV,16201,16500
LOC:chrV-16501-16800,chrV,16501,16800
LOC:chrV-16801-17100,chrV,16801,17100
LOC:chrV-17101-17400,chrV,17101,17400
LOC:chrV-17401-17700,chrV,17401,17700
LOC:chrV-17701-18000,chrV,17701,18000
LOC:chrV-18001-18300,chrV,18001,18300
LOC:chrV-18301-18600,chrV,18301,18600
LOC:chrV-18601-18900,chrV,18601,18900
LOC:chrV-18901-19200,chrV,18901,19200
LOC:chrV-19201-19500,chrV,19201,19500
LOC:chrV-19501-19800,chrV,19501,19800
LOC:chrV-19801-20100,chrV,19801,20100
LOC:chrV-20101-20400,chrV,20101,20400
LOC:chrV-20401-20700,chrV,20401,20700
LOC:chrV-20701-21000,chrV,20701,21000
LOC:chrV-21001-21300,chrV,21001,21300
LOC:chrV-21301-21600,chrV,21301,21600
LOC:chrV-21601-21900,chrV,21601,21900
LOC:chrV-21901-22200,chrV,21901,22200
LOC:chrV-22201-22500,chrV,22201,22500
LOC:chrV-22501-22800,chrV,22501,22800
LOC:chrV-22801-23100,chrV,22801,23100
LOC:chrV-23101-23400,chrV,23101,23400
LOC:chrV-23401-23700,chrV,23401,23700
LOC:chrV-23701-24000,chrV,23701,24000
LOC:chrV-24001-24300,chrV,24001,24300
LOC:chrV-24301-24600,chrV,24301,24600
LOC:chrV-24601-24900,chrV,24601,24900
LOC:chrV-24901-25200,chrV,24901,25200
LOC:chrV-25201-25500,chrV,25201,25500
LOC:chrV-25501-25800,chrV,25501,25800
LOC:chrV-25801-26100,chrV,25801,26100
LOC:chrV-26101-26400,chrV,26101,26400
LOC:chrV-26401-26700,chrV,26401,26700
LOC:chrV-26701-27000,chrV,26701,27000
LOC:chrV-27001-27300,chrV,27001,27300
LOC:chrV-27301-27600,chrV,27301,27600
LOC:chrV-27601-27900,chrV,27601,27900
LOC:chrV-27901-28200,chrV,27901,28200
LOC:chrV-28201-28500,chrV,28201,28500
LOC:chrV-28501-28800,chrV,28501,28800
LOC:chrV-28801-29100,chrV,28801,29100
LOC:chrV-29101-29400,chrV,29101,29400
LOC:chrV-29401-29700,chrV,29401,29700
LOC:chrV-29701-30000,chrV,29701,30000
LOC:chrV-30001-30300,chrV,30001,30300
LOC:chrV-30301-30600,chrV,30301,30600
LOC:chrV-30601-30900,chrV,30601,30900
LOC:chrV-30901-31200,chrV,30901,31200
LOC:chrV-31201-31500,chrV,31201,31500
LOC:chrV-31501-31800,chrV,31501,31800
LOC:chrV-31801-32100,chrV,31801,32100
LOC:chrV-32101-32400,chrV,32101,32400
LOC:chrV-32401-32700,chrV,32401,32700
LOC:chrV-32701-33000,chrV,32701,33000
LOC:chrV-33001-33300,chrV,33001,33300
LOC:chrV-33301-33600,chrV,33301,33600
LOC:chrV-33601-33900,chrV,33601,33900
LOC:chrV-33901-34200,chrV,33901,34200
LOC:chrV-34201-34500,chrV,34201,34500
LOC:chrV-34501-34800,chrV,34501,34800
LOC:chrV-34801-35100,chrV,34801,35100
LOC:chrV-35101-35400,chrV,35101,35400
LOC:chrV-35401-35700,chrV,35401,35700
LOC:chrV-35701-36000,chrV,35701,36000
LOC:chrV-36001-36300,chrV,36001,36300
LOC:chrV-36301-36600,chrV,36301,36600
LOC:chrV-36601-36900,chrV,36601,36900
LOC:chrV-36901-37200,chrV,36901,37200
LOC:chrV-37201-37500,chrV,37201,37500
LOC:chrV-37501-37800,chrV,37501,37800
LOC:chrV-37801-38100,chrV,37801,38100
LOC:chrV-38101-38400,chrV,38101,38400
LOC:chrV-38401-38700,chrV,38401,38700
LOC:chrV-38701-39000,chrV,38701,39000
LOC:chrV-39001-39300,chrV,39001,39300
LOC:chrV-39301-39600,chrV,39301,39600
LOC:chrV-39601-39900,chrV,39601,39900
LOC:chrV-39901-40200,chrV,39901,40200
LOC:chrV-40201-40500,chrV,40201,40500
LOC:chrV-40501-40800,chrV,40501,40800
LOC:chrV-40801-41100,chrV,40801,41100
LOC:chrV-41101-41400,chrV,41101,41400
LOC:chrV-41401-41700,chrV,41401,41700
LOC:chrV-41701-42000,chrV,41701,42000
LOC:chrV-42001-42300,chrV,42001,42300
LOC:chrV-42301-42600,chrV,42301,42600
LOC:chrV-42601-42900,chrV,42601,42900
LOC:chrV-42901-43200,chrV,42901,43200
LOC:chrV-43201-43500,chrV,43201,43500
LOC:chrV-43501-43800,chrV,43501,43800
LOC:chrV-43801-44100,chrV,43801,44100
LOC:chrV-44101-44400,chrV,44101,44400
LOC:chrV-44401-44700,chrV,44401,44700
LOC:chrV-44701-45000,chrV,44701,45000
LOC:chrV-45001-45300,chrV,45001,45300
LOC:chrV-45301-45600,chrV,45301,45600
LOC:chrV-45601-45900,chrV,45601,45900
LOC:chrV-45901-46200,chrV,45901,46200
LOC:chrV-46201-46500,chrV,46201,46500
LOC:chrV-46501-46800,chrV,46501,46800
LOC:chrV-46801-47100,chrV,46801,47100
LOC:chrV-47101-47400,chrV,47101,47400
LOC:chrV-47401-47700,chrV,47401,47700
LOC:chrV-47701-48000,chrV,47701,48000
LOC:chrV-48001-48300,chrV,48001,48300
LOC:chrV-48301-48600,chrV,48301,48600
LOC:chrV-48601-48900,chrV,48601,48900
LOC:chrV-48901-49200,chrV,48901,49200
LOC:chrV-49201-49500,chrV,49201,49500
LOC:chrV-49501-49800,chrV,49501,49800
LOC:chrV-49801-50100,chrV,49801,50100
LOC:chrV-50101-50400,chrV,50101,50400
LOC:chrV-50401-50700,chrV,50401,50700
LOC:chrV-50701-51000,chrV,50701,51000
LOC:chrV-51001-51300,chrV,51001,51300
LOC:chrV-51301-51600,chrV,51301,51600
LOC:chrV-51601-51900,chrV,51601,51900
LOC:chrV-51901-52200,chrV,51901,52200
LOC:chrV-52201-52500,chrV,52201,52500
LOC:chrV-52501-52800,chrV,52501,52800
LOC:chrV-52801-53100,chrV,52801,53100
LOC:chrV-53101-53400,chrV,53101,53400
LOC:chrV-53401-53700,chrV,53401,53700
LOC:chrV-53701-54000,chrV,53701,54000
LOC:chrV-54001-54300,chrV,54001,54300
LOC:chrV-54301-54600,chrV,54301,54600
LOC:chrV-54601-54900,chrV,54601,54900
LOC:chrV-54901-55200,chrV,54901,55200
LOC:chrV-55201-55500,chrV,55201,55500
LOC:chrV-55501-55800,chrV,55501,55800
LOC:chrV-55801-56100,chrV,55801,56100
LOC:chrV-56101-56400,chrV,56101,56400
LOC:chrV-56401-56700,chrV,56401,56700
LOC:chrV-56701-57000,chrV,56701,57000
LOC:chrV-57001-57300,chrV,57001,57300
LOC:chrV-57301-57600,chrV,57301,57600
LOC:chrV-57601-57900,chrV,57601,57900
LOC:chrV-57901-58200,chrV,57901,58200
LOC:chrV-58201-58500,chrV,58201,58500
LOC:chrV-58501-58800,chrV,58501,58800
LOC:chrV-58801-59100,chrV,58801,59100
LOC:chrV-59101-59400,chrV,59101,59400
