lociID,chromosomeID,start,end
LOC:chrIV-1362601-1362800,chrIV,1362601,1362800
LOC:chrIV-1362801-1363000,chrIV,1362801,1363000
LOC:chrIV-1363001-1363200,chrIV,1363001,1363200
LOC:chrIV-1363201-1363400,chrIV,1363201,1363400
LOC:chrIV-1363401-1363600,chrIV,1363401,1363600
LOC:chrIV-1363601-1363800,chrIV,1363601,1363800
LOC:chrIV-1363801-1364000,chrIV,1363801,1364000
LOC:chrIV-1364001-1364200,chrIV,1364001,1364200
LOC:chrIV-1364201-1364400,chrIV,1364201,1364400
LOC:chrIV-1364401-1364600,chrIV,1364401,1364600
LOC:chrIV-1364601-1364800,chrIV,1364601,1364800
LOC:chrIV-1364801-1365000,chrIV,1364801,1365000
LOC:chrIV-1365001-1365200,chrIV,1365001,1365200
LOC:chrIV-1365201-1365400,chrIV,1365201,1365400
LOC:chrIV-1365401-1365600,chrIV,1365401,1365600
LOC:chrIV-1365601-1365800,chrIV,1365601,1365800
LOC:chrIV-1365801-1366000,chrIV,1365801,1366000
LOC:chrIV-1366001-1366200,chrIV,1366001,1366200
LOC:chrIV-1366201-1366400,chrIV,1366201,1366400
LOC:chrIV-1366401-1366600,chrIV,1366401,1366600
LOC:chrIV-1366601-1366800,chrIV,1366601,1366800
LOC:chrIV-1366801-1367000,chrIV,1366801,1367000
LOC:chrIV-1367001-1367200,chrIV,1367001,1367200
LOC:chrIV-1367201-1367400,chrIV,1367201,1367400
LOC:chrIV-1367401-1367600,chrIV,1367401,1367600
LOC:chrIV-1367601-1367800,chrIV,1367601,1367800
LOC:chrIV-1367801-1368000,chrIV,1367801,1368000
LOC:chrIV-1368001-1368200,chrIV,1368001,1368200
LOC:chrIV-1368201-1368400,chrIV,1368201,1368400
LOC:chrIV-1368401-1368600,chrIV,1368401,1368600
LOC:chrIV-1368601-1368800,chrIV,1368601,1368800
LOC:chrIV-1368801-1369000,chrIV,1368801,1369000
LOC:chrIV-1369001-1369200,chrIV,1369001,1369200
LOC:chrIV-1369201-1369400,chrIV,1369201,1369400
LOC:chrIV-1369401-1369600,chrIV,1369401,1369600
LOC:chrIV-1369601-1369800,chrIV,1369601,1369800
LOC:chrIV-1369801-1370000,chrIV,1369801,1370000
LOC:chrIV-1370001-1370200,chrIV,1370001,1370200
LOC:chrIV-1370201-1370400,chrIV,1370201,1370400
LOC:chrIV-1370401-1370600,chrIV,1370401,1370600
LOC:chrIV-1370601-1370800,chrIV,1370601,1370800
LOC:chrIV-1370801-1371000,chrIV,1370801,1371000
LOC:chrIV-1371001-1371200,chrIV,1371001,1371200
LOC:chrIV-1371201-1371400,chrIV,1371201,1371400
LOC:chrIV-1371401-1371600,chrIV,1371401,1371600
LOC:chrIV-1371601-1371800,chrIV,1371601,1371800
LOC:chrIV-1371801-1372000,chrIV,1371801,1372000
LOC:chrIV-1372001-1372200,chrIV,1372001,1372200
LOC:chrIV-1372201-1372400,chrIV,1372201,1372400
LOC:chrIV-1372401-1372600,chrIV,1372401,1372600
LOC:chrIV-1372601-1372800,chrIV,1372601,1372800
LOC:chrIV-1372801-1373000,chrIV,1372801,1373000
LOC:chrIV-1373001-1373200,chrIV,1373001,1373200
LOC:chrIV-1373201-1373400,chrIV,1373201,1373400
LOC:chrIV-1373401-1373600,chrIV,1373401,1373600
LOC:chrIV-1373601-1373800,chrIV,1373601,1373800
LOC:chrIV-1373801-1374000,chrIV,1373801,1374000
LOC:chrIV-1374001-1374200,chrIV,1374001,1374200
LOC:chrIV-1374201-1374400,chrIV,1374201,1374400
LOC:chrIV-1374401-1374600,chrIV,1374401,1374600
LOC:chrIV-1374601-1374800,chrIV,1374601,1374800
LOC:chrIV-1374801-1375000,chrIV,1374801,1375000
LOC:chrIV-1375001-1375200,chrIV,1375001,1375200
LOC:chrIV-1375201-1375400,chrIV,1375201,1375400
LOC:chrIV-1375401-1375600,chrIV,1375401,1375600
LOC:chrIV-1375601-1375800,chrIV,1375601,1375800
LOC:chrIV-1375801-1376000,chrIV,1375801,1376000
LOC:chrIV-1376001-1376200,chrIV,1376001,1376200
LOC:chrIV-1376201-1376400,chrIV,1376201,1376400
LOC:chrIV-1376401-1376600,chrIV,1376401,1376600
LOC:chrIV-1376601-1376800,chrIV,1376601,1376800
LOC:chrIV-1376801-1377000,chrIV,1376801,1377000
LOC:chrIV-1377001-1377200,chrIV,1377001,1377200
LOC:chrIV-1377201-1377400,chrIV,1377201,1377400
LOC:chrIV-1377401-1377600,chrIV,1377401,1377600
LOC:chrIV-1377601-1377800,chrIV,1377601,1377800
LOC:chrIV-1377801-1378000,chrIV,1377801,1378000
LOC:chrIV-1378001-1378200,chrIV,1378001,1378200
LOC:chrIV-1378201-1378400,chrIV,1378201,1378400
LOC:chrIV-1378401-1378600,chrIV,1378401,1378600
LOC:chrIV-1378601-1378800,chrIV,1378601,1378800
LOC:chrIV-1378801-1379000,chrIV,1378801,1379000
LOC:chrIV-1379001-1379200,chrIV,1379001,1379200
LOC:chrIV-1379201-1379400,chrIV,1379201,1379400
LOC:chrIV-1379401-1379600,chrIV,1379401,1379600
LOC:chrIV-1379601-1379800,chrIV,1379601,1379800
LOC:chrIV-1379801-1380000,chrIV,1379801,1380000
LOC:chrIV-1380001-1380200,chrIV,1380001,1380200
LOC:chrIV-1380201-1380400,chrIV,1380201,1380400
LOC:chrIV-1380401-1380600,chrIV,1380401,1380600
LOC:chrIV-1380601-1380800,chrIV,1380601,1380800
LOC:chrIV-1380801-1381000,chrIV,1380801,1381000
LOC:chrIV-1381001-1381200,chrIV,1381001,1381200
LOC:chrIV-1381201-1381400,chrIV,1381201,1381400
LOC:chrIV-1381401-1381600,chrIV,1381401,1381600
LOC:chrIV-1381601-1381800,chrIV,1381601,1381800
LOC:chrIV-1381801-1382000,chrIV,1381801,1382000
LOC:chrIV-1382001-1382200,chrIV,1382001,1382200
LOC:chrIV-1382201-1382400,chrIV,1382201,1382400
LOC:chrIV-1382401-1382600,chrIV,1382401,1382600
LOC:chrIV-1382601-1382800,chrIV,1382601,1382800
LOC:chrIV-1382801-1383000,chrIV,1382801,1383000
LOC:chrIV-1383001-1383200,chrIV,1383001,1383200
LOC:chrIV-1383201-1383400,chrIV,1383201,1383400
LOC:chrIV-1383401-1383600,chrIV,1383401,1383600
LOC:chrIV-1383601-1383800,chrIV,1383601,1383800
LOC:chrIV-1383801-1384000,chrIV,1383801,1384000
LOC:chrIV-1384001-1384200,chrIV,1384001,1384200
LOC:chrIV-1384201-1384400,chrIV,1384201,1384400
LOC:chrIV-1384401-1384600,chrIV,1384401,1384600
LOC:chrIV-1384601-1384800,chrIV,1384601,1384800
LOC:chrIV-1384801-1385000,chrIV,1384801,1385000
LOC:chrIV-1385001-1385200,chrIV,1385001,1385200
LOC:chrIV-1385201-1385400,chrIV,1385201,1385400
LOC:chrIV-1385401-1385600,chrIV,1385401,1385600
LOC:chrIV-1385601-1385800,chrIV,1385601,1385800
LOC:chrIV-1385801-1386000,chrIV,1385801,1386000
LOC:chrIV-1386001-1386200,chrIV,1386001,1386200
LOC:chrIV-1386201-1386400,chrIV,1386201,1386400
LOC:chrIV-1386401-1386600,chrIV,1386401,1386600
LOC:chrIV-1386601-1386800,chrIV,1386601,1386800
LOC:chrIV-1386801-1387000,chrIV,1386801,1387000
LOC:chrIV-1387001-1387200,chrIV,1387001,1387200
LOC:chrIV-1387201-1387400,chrIV,1387201,1387400
LOC:chrIV-1387401-1387600,chrIV,1387401,1387600
LOC:chrIV-1387601-1387800,chrIV,1387601,1387800
LOC:chrIV-1387801-1388000,chrIV,1387801,1388000
LOC:chrIV-1388001-1388200,chrIV,1388001,1388200
LOC:chrIV-1388201-1388400,chrIV,1388201,1388400
LOC:chrIV-1388401-1388600,chrIV,1388401,1388600
LOC:chrIV-1388601-1388800,chrIV,1388601,1388800
LOC:chrIV-1388801-1389000,chrIV,1388801,1389000
LOC:chrIV-1389001-1389200,chrIV,1389001,1389200
LOC:chrIV-1389201-1389400,chrIV,1389201,1389400
LOC:chrIV-1389401-1389600,chrIV,1389401,1389600
LOC:chrIV-1389601-1389800,chrIV,1389601,1389800
LOC:chrIV-1389801-1390000,chrIV,1389801,1390000
LOC:chrIV-1390001-1390200,chrIV,1390001,1390200
LOC:chrIV-1390201-1390400,chrIV,1390201,1390400
LOC:chrIV-1390401-1390600,chrIV,1390401,1390600
LOC:chrIV-1390601-1390800,chrIV,1390601,1390800
LOC:chrIV-1390801-1391000,chrIV,1390801,1391000
LOC:chrIV-1391001-1391200,chrIV,1391001,1391200
LOC:chrIV-1391201-1391400,chrIV,1391201,1391400
LOC:chrIV-1391401-1391600,chrIV,1391401,1391600
LOC:chrIV-1391601-1391800,chrIV,1391601,1391800
LOC:chrIV-1391801-1392000,chrIV,1391801,1392000
LOC:chrIV-1392001-1392200,chrIV,1392001,1392200
LOC:chrIV-1392201-1392400,chrIV,1392201,1392400
LOC:chrIV-1392401-1392600,chrIV,1392401,1392600
LOC:chrIV-1392601-1392800,chrIV,1392601,1392800
LOC:chrIV-1392801-1393000,chrIV,1392801,1393000
LOC:chrIV-1393001-1393200,chrIV,1393001,1393200
LOC:chrIV-1393201-1393400,chrIV,1393201,1393400
LOC:chrIV-1393401-1393600,chrIV,1393401,1393600
LOC:chrIV-1393601-1393800,chrIV,1393601,1393800
LOC:chrIV-1393801-1394000,chrIV,1393801,1394000
LOC:chrIV-1394001-1394200,chrIV,1394001,1394200
LOC:chrIV-1394201-1394400,chrIV,1394201,1394400
LOC:chrIV-1394401-1394600,chrIV,1394401,1394600
LOC:chrIV-1394601-1394800,chrIV,1394601,1394800
LOC:chrIV-1394801-1395000,chrIV,1394801,1395000
LOC:chrIV-1395001-1395200,chrIV,1395001,1395200
LOC:chrIV-1395201-1395400,chrIV,1395201,1395400
LOC:chrIV-1395401-1395600,chrIV,1395401,1395600
LOC:chrIV-1395601-1395800,chrIV,1395601,1395800
LOC:chrIV-1395801-1396000,chrIV,1395801,1396000
LOC:chrIV-1396001-1396200,chrIV,1396001,1396200
LOC:chrIV-1396201-1396400,chrIV,1396201,1396400
LOC:chrIV-1396401-1396600,chrIV,1396401,1396600
LOC:chrIV-1396601-1396800,chrIV,1396601,1396800
LOC:chrIV-1396801-1397000,chrIV,1396801,1397000
LOC:chrIV-1397001-1397200,chrIV,1397001,1397200
LOC:chrIV-1397201-1397400,chrIV,1397201,1397400
LOC:chrIV-1397401-1397600,chrIV,1397401,1397600
LOC:chrIV-1397601-1397800,chrIV,1397601,1397800
LOC:chrIV-1397801-1398000,chrIV,1397801,1398000
LOC:chrIV-1398001-1398200,chrIV,1398001,1398200
LOC:chrIV-1398201-1398400,chrIV,1398201,1398400
LOC:chrIV-1398401-1398600,chrIV,1398401,1398600
LOC:chrIV-1398601-1398800,chrIV,1398601,1398800
LOC:chrIV-1398801-1399000,chrIV,1398801,1399000
LOC:chrIV-1399001-1399200,chrIV,1399001,1399200
LOC:chrIV-1399201-1399400,chrIV,1399201,1399400
LOC:chrIV-1399401-1399600,chrIV,1399401,1399600
LOC:chrIV-1399601-1399800,chrIV,1399601,1399800
LOC:chrIV-1399801-1400000,chrIV,1399801,1400000
LOC:chrIV-1400001-1400200,chrIV,1400001,1400200
LOC:chrIV-1400201-1400400,chrIV,1400201,1400400
LOC:chrIV-1400401-1400600,chrIV,1400401,1400600
LOC:chrIV-1400601-1400800,chrIV,1400601,1400800
LOC:chrIV-1400801-1401000,chrIV,1400801,1401000
LOC:chrIV-1401001-1401200,chrIV,1401001,1401200
LOC:chrIV-1401201-1401400,chrIV,1401201,1401400
LOC:chrIV-1401401-1401600,chrIV,1401401,1401600
LOC:chrIV-1401601-1401800,chrIV,1401601,1401800
LOC:chrIV-1401801-1402000,chrIV,1401801,1402000
LOC:chrIV-1402001-1402200,chrIV,1402001,1402200
LOC:chrIV-1402201-1402400,chrIV,1402201,1402400
LOC:chrIV-1402401-1402600,chrIV,1402401,1402600
LOC:chrIV-1402601-1402800,chrIV,1402601,1402800
LOC:chrIV-1402801-1403000,chrIV,1402801,1403000
LOC:chrIV-1403001-1403200,chrIV,1403001,1403200
LOC:chrIV-1403201-1403400,chrIV,1403201,1403400
LOC:chrIV-1403401-1403600,chrIV,1403401,1403600
LOC:chrIV-1403601-1403800,chrIV,1403601,1403800
LOC:chrIV-1403801-1404000,chrIV,1403801,1404000
LOC:chrIV-1404001-1404200,chrIV,1404001,1404200
LOC:chrIV-1404201-1404400,chrIV,1404201,1404400
LOC:chrIV-1404401-1404600,chrIV,1404401,1404600
LOC:chrIV-1404601-1404800,chrIV,1404601,1404800
LOC:chrIV-1404801-1405000,chrIV,1404801,1405000
LOC:chrIV-1405001-1405200,chrIV,1405001,1405200
LOC:chrIV-1405201-1405400,chrIV,1405201,1405400
LOC:chrIV-1405401-1405600,chrIV,1405401,1405600
LOC:chrIV-1405601-1405800,chrIV,1405601,1405800
LOC:chrIV-1405801-1406000,chrIV,1405801,1406000
LOC:chrIV-1406001-1406200,chrIV,1406001,1406200
LOC:chrIV-1406201-1406400,chrIV,1406201,1406400
LOC:chrIV-1406401-1406600,chrIV,1406401,1406600
LOC:chrIV-1406601-1406800,chrIV,1406601,1406800
LOC:chrIV-1406801-1407000,chrIV,1406801,1407000
LOC:chrIV-1407001-1407200,chrIV,1407001,1407200
LOC:chrIV-1407201-1407400,chrIV,1407201,1407400
LOC:chrIV-1407401-1407600,chrIV,1407401,1407600
LOC:chrIV-1407601-1407800,chrIV,1407601,1407800
LOC:chrIV-1407801-1408000,chrIV,1407801,1408000
LOC:chrIV-1408001-1408200,chrIV,1408001,1408200
LOC:chrIV-1408201-1408400,chrIV,1408201,1408400
LOC:chrIV-1408401-1408600,chrIV,1408401,1408600
LOC:chrIV-1408601-1408800,chrIV,1408601,1408800
LOC:chrIV-1408801-1409000,chrIV,1408801,1409000
LOC:chrIV-1409001-1409200,chrIV,1409001,1409200
LOC:chrIV-1409201-1409400,chrIV,1409201,1409400
LOC:chrIV-1409401-1409600,chrIV,1409401,1409600
LOC:chrIV-1409601-1409800,chrIV,1409601,1409800
LOC:chrIV-1409801-1410000,chrIV,1409801,1410000
LOC:chrIV-1410001-1410200,chrIV,1410001,1410200
LOC:chrIV-1410201-1410400,chrIV,1410201,1410400
LOC:chrIV-1410401-1410600,chrIV,1410401,1410600
LOC:chrIV-1410601-1410800,chrIV,1410601,1410800
LOC:chrIV-1410801-1411000,chrIV,1410801,1411000
LOC:chrIV-1411001-1411200,chrIV,1411001,1411200
LOC:chrIV-1411201-1411400,chrIV,1411201,1411400
LOC:chrIV-1411401-1411600,chrIV,1411401,1411600
LOC:chrIV-1411601-1411800,chrIV,1411601,1411800
LOC:chrIV-1411801-1412000,chrIV,1411801,1412000
LOC:chrIV-1412001-1412200,chrIV,1412001,1412200
LOC:chrIV-1412201-1412400,chrIV,1412201,1412400
LOC:chrIV-1412401-1412600,chrIV,1412401,1412600
LOC:chrIV-1412601-1412800,chrIV,1412601,1412800
LOC:chrIV-1412801-1413000,chrIV,1412801,1413000
LOC:chrIV-1413001-1413200,chrIV,1413001,1413200
LOC:chrIV-1413201-1413400,chrIV,1413201,1413400
LOC:chrIV-1413401-1413600,chrIV,1413401,1413600
LOC:chrIV-1413601-1413800,chrIV,1413601,1413800
LOC:chrIV-1413801-1414000,chrIV,1413801,1414000
LOC:chrIV-1414001-1414200,chrIV,1414001,1414200
LOC:chrIV-1414201-1414400,chrIV,1414201,1414400
LOC:chrIV-1414401-1414600,chrIV,1414401,1414600
LOC:chrIV-1414601-1414800,chrIV,1414601,1414800
LOC:chrIV-1414801-1415000,chrIV,1414801,1415000
LOC:chrIV-1415001-1415200,chrIV,1415001,1415200
LOC:chrIV-1415201-1415400,chrIV,1415201,1415400
LOC:chrIV-1415401-1415600,chrIV,1415401,1415600
LOC:chrIV-1415601-1415800,chrIV,1415601,1415800
LOC:chrIV-1415801-1416000,chrIV,1415801,1416000
LOC:chrIV-1416001-1416200,chrIV,1416001,1416200
LOC:chrIV-1416201-1416400,chrIV,1416201,1416400
LOC:chrIV-1416401-1416600,chrIV,1416401,1416600
LOC:chrIV-1416601-1416800,chrIV,1416601,1416800
LOC:chrIV-1416801-1417000,chrIV,1416801,1417000
LOC:chrIV-1417001-1417200,chrIV,1417001,1417200
LOC:chrIV-1417201-1417400,chrIV,1417201,1417400
LOC:chrIV-1417401-1417600,chrIV,1417401,1417600
LOC:chrIV-1417601-1417800,chrIV,1417601,1417800
LOC:chrIV-1417801-1418000,chrIV,1417801,1418000
LOC:chrIV-1418001-1418200,chrIV,1418001,1418200
LOC:chrIV-1418201-1418400,chrIV,1418201,1418400
LOC:chrIV-1418401-1418600,chrIV,1418401,1418600
LOC:chrIV-1418601-1418800,chrIV,1418601,1418800
LOC:chrIV-1418801-1419000,chrIV,1418801,1419000
LOC:chrIV-1419001-1419200,chrIV,1419001,1419200
LOC:chrIV-1419201-1419400,chrIV,1419201,1419400
LOC:chrIV-1419401-1419600,chrIV,1419401,1419600
LOC:chrIV-1419601-1419800,chrIV,1419601,1419800
LOC:chrIV-1419801-1420000,chrIV,1419801,1420000
LOC:chrIV-1420001-1420200,chrIV,1420001,1420200
LOC:chrIV-1420201-1420400,chrIV,1420201,1420400
LOC:chrIV-1420401-1420600,chrIV,1420401,1420600
LOC:chrIV-1420601-1420800,chrIV,1420601,1420800
LOC:chrIV-1420801-1421000,chrIV,1420801,1421000
LOC:chrIV-1421001-1421200,chrIV,1421001,1421200
LOC:chrIV-1421201-1421400,chrIV,1421201,1421400
LOC:chrIV-1421401-1421600,chrIV,1421401,1421600
LOC:chrIV-1421601-1421800,chrIV,1421601,1421800
LOC:chrIV-1421801-1422000,chrIV,1421801,1422000
LOC:chrIV-1422001-1422200,chrIV,1422001,1422200
LOC:chrIV-1422201-1422400,chrIV,1422201,1422400
LOC:chrIV-1422401-1422600,chrIV,1422401,1422600
LOC:chrIV-1422601-1422800,chrIV,1422601,1422800
LOC:chrIV-1422801-1423000,chrIV,1422801,1423000
LOC:chrIV-1423001-1423200,chrIV,1423001,1423200
LOC:chrIV-1423201-1423400,chrIV,1423201,1423400
LOC:chrIV-1423401-1423600,chrIV,1423401,1423600
LOC:chrIV-1423601-1423800,chrIV,1423601,1423800
LOC:chrIV-1423801-1424000,chrIV,1423801,1424000
LOC:chrIV-1424001-1424200,chrIV,1424001,1424200
LOC:chrIV-1424201-1424400,chrIV,1424201,1424400
LOC:chrIV-1424401-1424600,chrIV,1424401,1424600
LOC:chrIV-1424601-1424800,chrIV,1424601,1424800
LOC:chrIV-1424801-1425000,chrIV,1424801,1425000
LOC:chrIV-1425001-1425200,chrIV,1425001,1425200
LOC:chrIV-1425201-1425400,chrIV,1425201,1425400
LOC:chrIV-1425401-1425600,chrIV,1425401,1425600
LOC:chrIV-1425601-1425800,chrIV,1425601,1425800
LOC:chrIV-1425801-1426000,chrIV,1425801,1426000
LOC:chrIV-1426001-1426200,chrIV,1426001,1426200
LOC:chrIV-1426201-1426400,chrIV,1426201,1426400
LOC:chrIV-1426401-1426600,chrIV,1426401,1426600
LOC:chrIV-1426601-1426800,chrIV,1426601,1426800
LOC:chrIV-1426801-1427000,chrIV,1426801,1427000
LOC:chrIV-1427001-1427200,chrIV,1427001,1427200
LOC:chrIV-1427201-1427400,chrIV,1427201,1427400
LOC:chrIV-1427401-1427600,chrIV,1427401,1427600
LOC:chrIV-1427601-1427800,chrIV,1427601,1427800
LOC:chrIV-1427801-1428000,chrIV,1427801,1428000
LOC:chrIV-1428001-1428200,chrIV,1428001,1428200
LOC:chrIV-1428201-1428400,chrIV,1428201,1428400
LOC:chrIV-1428401-1428600,chrIV,1428401,1428600
LOC:chrIV-1428601-1428800,chrIV,1428601,1428800
LOC:chrIV-1428801-1429000,chrIV,1428801,1429000
LOC:chrIV-1429001-1429200,chrIV,1429001,1429200
LOC:chrIV-1429201-1429400,chrIV,1429201,1429400
LOC:chrIV-1429401-1429600,chrIV,1429401,1429600
LOC:chrIV-1429601-1429800,chrIV,1429601,1429800
LOC:chrIV-1429801-1430000,chrIV,1429801,1430000
LOC:chrIV-1430001-1430200,chrIV,1430001,1430200
LOC:chrIV-1430201-1430400,chrIV,1430201,1430400
LOC:chrIV-1430401-1430600,chrIV,1430401,1430600
LOC:chrIV-1430601-1430800,chrIV,1430601,1430800
LOC:chrIV-1430801-1431000,chrIV,1430801,1431000
LOC:chrIV-1431001-1431200,chrIV,1431001,1431200
LOC:chrIV-1431201-1431400,chrIV,1431201,1431400
LOC:chrIV-1431401-1431600,chrIV,1431401,1431600
LOC:chrIV-1431601-1431800,chrIV,1431601,1431800
LOC:chrIV-1431801-1432000,chrIV,1431801,1432000
LOC:chrIV-1432001-1432200,chrIV,1432001,1432200
LOC:chrIV-1432201-1432400,chrIV,1432201,1432400
LOC:chrIV-1432401-1432600,chrIV,1432401,1432600
LOC:chrIV-1432601-1432800,chrIV,1432601,1432800
LOC:chrIV-1432801-1433000,chrIV,1432801,1433000
LOC:chrIV-1433001-1433200,chrIV,1433001,1433200
LOC:chrIV-1433201-1433400,chrIV,1433201,1433400
LOC:chrIV-1433401-1433600,chrIV,1433401,1433600
LOC:chrIV-1433601-1433800,chrIV,1433601,1433800
LOC:chrIV-1433801-1434000,chrIV,1433801,1434000
LOC:chrIV-1434001-1434200,chrIV,1434001,1434200
LOC:chrIV-1434201-1434400,chrIV,1434201,1434400
LOC:chrIV-1434401-1434600,chrIV,1434401,1434600
LOC:chrIV-1434601-1434800,chrIV,1434601,1434800
LOC:chrIV-1434801-1435000,chrIV,1434801,1435000
LOC:chrIV-1435001-1435200,chrIV,1435001,1435200
LOC:chrIV-1435201-1435400,chrIV,1435201,1435400
LOC:chrIV-1435401-1435600,chrIV,1435401,1435600
LOC:chrIV-1435601-1435800,chrIV,1435601,1435800
LOC:chrIV-1435801-1436000,chrIV,1435801,1436000
LOC:chrIV-1436001-1436200,chrIV,1436001,1436200
LOC:chrIV-1436201-1436400,chrIV,1436201,1436400
LOC:chrIV-1436401-1436600,chrIV,1436401,1436600
LOC:chrIV-1436601-1436800,chrIV,1436601,1436800
LOC:chrIV-1436801-1437000,chrIV,1436801,1437000
LOC:chrIV-1437001-1437200,chrIV,1437001,1437200
LOC:chrIV-1437201-1437400,chrIV,1437201,1437400
LOC:chrIV-1437401-1437600,chrIV,1437401,1437600
LOC:chrIV-1437601-1437800,chrIV,1437601,1437800
LOC:chrIV-1437801-1438000,chrIV,1437801,1438000
LOC:chrIV-1438001-1438200,chrIV,1438001,1438200
LOC:chrIV-1438201-1438400,chrIV,1438201,1438400
LOC:chrIV-1438401-1438600,chrIV,1438401,1438600
LOC:chrIV-1438601-1438800,chrIV,1438601,1438800
LOC:chrIV-1438801-1439000,chrIV,1438801,1439000
LOC:chrIV-1439001-1439200,chrIV,1439001,1439200
LOC:chrIV-1439201-1439400,chrIV,1439201,1439400
LOC:chrIV-1439401-1439600,chrIV,1439401,1439600
LOC:chrIV-1439601-1439800,chrIV,1439601,1439800
LOC:chrIV-1439801-1440000,chrIV,1439801,1440000
LOC:chrIV-1440001-1440200,chrIV,1440001,1440200
LOC:chrIV-1440201-1440400,chrIV,1440201,1440400
LOC:chrIV-1440401-1440600,chrIV,1440401,1440600
LOC:chrIV-1440601-1440800,chrIV,1440601,1440800
LOC:chrIV-1440801-1441000,chrIV,1440801,1441000
LOC:chrIV-1441001-1441200,chrIV,1441001,1441200
LOC:chrIV-1441201-1441400,chrIV,1441201,1441400
LOC:chrIV-1441401-1441600,chrIV,1441401,1441600
LOC:chrIV-1441601-1441800,chrIV,1441601,1441800
LOC:chrIV-1441801-1442000,chrIV,1441801,1442000
LOC:chrIV-1442001-1442200,chrIV,1442001,1442200
LOC:chrIV-1442201-1442400,chrIV,1442201,1442400
LOC:chrIV-1442401-1442600,chrIV,1442401,1442600
LOC:chrIV-1442601-1442800,chrIV,1442601,1442800
LOC:chrIV-1442801-1443000,chrIV,1442801,1443000
LOC:chrIV-1443001-1443200,chrIV,1443001,1443200
LOC:chrIV-1443201-1443400,chrIV,1443201,1443400
LOC:chrIV-1443401-1443600,chrIV,1443401,1443600
LOC:chrIV-1443601-1443800,chrIV,1443601,1443800
LOC:chrIV-1443801-1444000,chrIV,1443801,1444000
LOC:chrIV-1444001-1444200,chrIV,1444001,1444200
LOC:chrIV-1444201-1444400,chrIV,1444201,1444400
LOC:chrIV-1444401-1444600,chrIV,1444401,1444600
LOC:chrIV-1444601-1444800,chrIV,1444601,1444800
LOC:chrIV-1444801-1445000,chrIV,1444801,1445000
LOC:chrIV-1445001-1445200,chrIV,1445001,1445200
LOC:chrIV-1445201-1445400,chrIV,1445201,1445400
LOC:chrIV-1445401-1445600,chrIV,1445401,1445600
LOC:chrIV-1445601-1445800,chrIV,1445601,1445800
LOC:chrIV-1445801-1446000,chrIV,1445801,1446000
LOC:chrIV-1446001-1446200,chrIV,1446001,1446200
LOC:chrIV-1446201-1446400,chrIV,1446201,1446400
LOC:chrIV-1446401-1446600,chrIV,1446401,1446600
LOC:chrIV-1446601-1446800,chrIV,1446601,1446800
LOC:chrIV-1446801-1447000,chrIV,1446801,1447000
LOC:chrIV-1447001-1447200,chrIV,1447001,1447200
LOC:chrIV-1447201-1447400,chrIV,1447201,1447400
LOC:chrIV-1447401-1447600,chrIV,1447401,1447600
LOC:chrIV-1447601-1447800,chrIV,1447601,1447800
LOC:chrIV-1447801-1448000,chrIV,1447801,1448000
LOC:chrIV-1448001-1448200,chrIV,1448001,1448200
LOC:chrIV-1448201-1448400,chrIV,1448201,1448400
LOC:chrIV-1448401-1448600,chrIV,1448401,1448600
LOC:chrIV-1448601-1448800,chrIV,1448601,1448800
LOC:chrIV-1448801-1449000,chrIV,1448801,1449000
LOC:chrIV-1449001-1449200,chrIV,1449001,1449200
LOC:chrIV-1449201-1449400,chrIV,1449201,1449400
LOC:chrIV-1449401-1449600,chrIV,1449401,1449600
LOC:chrIV-1449601-1449800,chrIV,1449601,1449800
LOC:chrIV-1449801-1450000,chrIV,1449801,1450000
LOC:chrIV-1450001-1450200,chrIV,1450001,1450200
LOC:chrIV-1450201-1450400,chrIV,1450201,1450400
LOC:chrIV-1450401-1450600,chrIV,1450401,1450600
LOC:chrIV-1450601-1450800,chrIV,1450601,1450800
LOC:chrIV-1450801-1451000,chrIV,1450801,1451000
LOC:chrIV-1451001-1451200,chrIV,1451001,1451200
LOC:chrIV-1451201-1451400,chrIV,1451201,1451400
LOC:chrIV-1451401-1451600,chrIV,1451401,1451600
LOC:chrIV-1451601-1451800,chrIV,1451601,1451800
LOC:chrIV-1451801-1452000,chrIV,1451801,1452000
LOC:chrIV-1452001-1452200,chrIV,1452001,1452200
LOC:chrIV-1452201-1452400,chrIV,1452201,1452400
LOC:chrIV-1452401-1452600,chrIV,1452401,1452600
LOC:chrIV-1452601-1452800,chrIV,1452601,1452800
LOC:chrIV-1452801-1453000,chrIV,1452801,1453000
LOC:chrIV-1453001-1453200,chrIV,1453001,1453200
LOC:chrIV-1453201-1453400,chrIV,1453201,1453400
LOC:chrIV-1453401-1453600,chrIV,1453401,1453600
LOC:chrIV-1453601-1453800,chrIV,1453601,1453800
LOC:chrIV-1453801-1454000,chrIV,1453801,1454000
LOC:chrIV-1454001-1454200,chrIV,1454001,1454200
LOC:chrIV-1454201-1454400,chrIV,1454201,1454400
LOC:chrIV-1454401-1454600,chrIV,1454401,1454600
LOC:chrIV-1454601-1454800,chrIV,1454601,1454800
LOC:chrIV-1454801-1455000,chrIV,1454801,1455000
LOC:chrIV-1455001-1455200,chrIV,1455001,1455200
LOC:chrIV-1455201-1455400,chrIV,1455201,1455400
LOC:chrIV-1455401-1455600,chrIV,1455401,1455600
LOC:chrIV-1455601-1455800,chrIV,1455601,1455800
